id,innings_id,over_number,ball_number,striker_id,non_striker_id,bowler_id,runs_off_bat,extras,extra_type,is_legal_delivery,wicket_fell,wicket_type,dismissed_player_id,fielder_name,shot_type,shot_zone,notes
406,4,4,1,1,15,39,1,0,,TRUE,FALSE,,,,on_drive,fine_leg_inside,"{""phase"":""powerplay"",""score"":""31/0"",""crr"":7.44,""rrr"":7.77,""pressure"":0.289,""xRuns"":1.55,""xWicket"":0.026,""risk"":0.601,""control"":0.637}"
407,4,4,2,15,1,39,1,0,,TRUE,FALSE,,,,square_cut,mid_off,"{""phase"":""powerplay"",""score"":""32/0"",""crr"":7.38,""rrr"":7.79,""pressure"":0.293,""xRuns"":1.641,""xWicket"":0.023,""risk"":0.682,""control"":0.662}"
408,4,4,3,1,15,39,1,0,,TRUE,FALSE,,,,straight_drive,silly_mid_on,"{""phase"":""powerplay"",""score"":""33/0"",""crr"":7.33,""rrr"":7.81,""pressure"":0.296,""xRuns"":1.547,""xWicket"":0.026,""risk"":0.605,""control"":0.695}"
409,4,4,4,15,1,39,1,0,,TRUE,FALSE,,,,late_cut,silly_point,"{""phase"":""powerplay"",""score"":""34/0"",""crr"":7.29,""rrr"":7.83,""pressure"":0.3,""xRuns"":1.638,""xWicket"":0.023,""risk"":0.685,""control"":0.563}"
410,4,4,5,1,15,39,1,0,,TRUE,FALSE,,,,hook,straight_inside,"{""phase"":""powerplay"",""score"":""35/0"",""crr"":7.24,""rrr"":7.85,""pressure"":0.303,""xRuns"":1.544,""xWicket"":0.026,""risk"":0.608,""control"":0.573}"
411,4,4,6,15,1,39,0,0,,TRUE,TRUE,bowled,15,,lofted,silly_mid_wicket,"{""phase"":""powerplay"",""score"":""35/0"",""crr"":7.0,""rrr"":7.93,""pressure"":0.306,""xRuns"":1.635,""xWicket"":0.024,""risk"":0.688,""control"":0.568}"
412,4,5,1,1,6,42,1,0,,TRUE,FALSE,,,,paddle_sweep,square_leg_inside,"{""phase"":""powerplay"",""score"":""36/1"",""crr"":6.97,""rrr"":7.96,""pressure"":0.338,""xRuns"":1.577,""xWicket"":0.023,""risk"":0.624,""control"":0.632}"
413,4,5,2,6,1,42,4,0,,TRUE,FALSE,,,,defence,straight_inside,"{""phase"":""powerplay"",""score"":""40/1"",""crr"":7.5,""rrr"":7.77,""pressure"":0.341,""xRuns"":1.733,""xWicket"":0.027,""risk"":0.968,""control"":0.671}"
414,4,5,3,6,1,42,0,0,,TRUE,FALSE,,,,slog,silly_point,"{""phase"":""powerplay"",""score"":""40/1"",""crr"":7.27,""rrr"":7.86,""pressure"":0.339,""xRuns"":1.734,""xWicket"":0.027,""risk"":0.817,""control"":0.633}"
415,4,5,4,6,1,42,0,0,,TRUE,FALSE,,,,glance,cover_inside,"{""phase"":""powerplay"",""score"":""40/1"",""crr"":7.06,""rrr"":7.95,""pressure"":0.344,""xRuns"":1.732,""xWicket"":0.027,""risk"":0.819,""control"":0.561}"
416,4,5,5,6,1,42,1,0,,TRUE,FALSE,,,,cut,deep_cover,"{""phase"":""powerplay"",""score"":""41/1"",""crr"":7.03,""rrr"":7.98,""pressure"":0.349,""xRuns"":1.729,""xWicket"":0.027,""risk"":0.821,""control"":0.694}"
417,4,5,6,1,6,42,1,0,,TRUE,FALSE,,,,upper_cut,square_leg_inside,"{""phase"":""powerplay"",""score"":""42/1"",""crr"":7.0,""rrr"":8.0,""pressure"":0.353,""xRuns"":1.571,""xWicket"":0.024,""risk"":0.63,""control"":0.696}"
418,4,6,1,1,6,44,1,0,,TRUE,FALSE,,,,pull,mid_off,"{""phase"":""middle"",""score"":""43/1"",""crr"":6.97,""rrr"":8.02,""pressure"":0.357,""xRuns"":1.312,""xWicket"":0.049,""risk"":0.632,""control"":0.584}"
419,4,6,2,6,1,44,0,0,,TRUE,FALSE,,,,sweep,mid_on_area,"{""phase"":""middle"",""score"":""43/1"",""crr"":6.79,""rrr"":8.12,""pressure"":0.36,""xRuns"":1.468,""xWicket"":0.052,""risk"":0.826,""control"":0.511}"
420,4,6,3,6,1,44,1,0,,TRUE,FALSE,,,,ramp,deep_cover,"{""phase"":""middle"",""score"":""44/1"",""crr"":6.77,""rrr"":8.15,""pressure"":0.366,""xRuns"":1.465,""xWicket"":0.053,""risk"":0.829,""control"":0.591}"
421,4,6,4,1,6,44,0,0,,TRUE,FALSE,,,,sweep,third_point,"{""phase"":""middle"",""score"":""44/1"",""crr"":6.6,""rrr"":8.25,""pressure"":0.369,""xRuns"":1.307,""xWicket"":0.049,""risk"":0.637,""control"":0.524}"
422,4,6,5,1,6,44,4,0,,TRUE,FALSE,,,,slog,short_leg,"{""phase"":""middle"",""score"":""48/1"",""crr"":7.02,""rrr"":8.05,""pressure"":0.375,""xRuns"":1.304,""xWicket"":0.049,""risk"":0.79,""control"":0.549}"
423,4,6,6,1,6,44,2,0,,TRUE,FALSE,,,,clip,square_leg_inside,"{""phase"":""middle"",""score"":""50/1"",""crr"":7.14,""rrr"":8.0,""pressure"":0.372,""xRuns"":1.306,""xWicket"":0.049,""risk"":0.639,""control"":0.558}"
424,4,7,1,6,1,38,0,1,no_ball,FALSE,FALSE,,,,clip,mid_on_area,"{""phase"":""middle"",""score"":""51/1"",""crr"":7.29,""rrr"":7.92,""pressure"":0.374,""xRuns"":1.481,""xWicket"":0.008,""risk"":0.833,""control"":0.492}"
425,4,7,1,6,1,38,4,0,,TRUE,FALSE,,,,square_cut,point_inside,"{""phase"":""middle"",""score"":""55/1"",""crr"":7.67,""rrr"":7.71,""pressure"":0.371,""xRuns"":1.482,""xWicket"":0.051,""risk"":0.981,""control"":0.518}"
426,4,7,2,6,1,38,0,1,wide,FALSE,FALSE,,,,slog,long_off,"{""phase"":""middle"",""score"":""56/1"",""crr"":7.81,""rrr"":7.64,""pressure"":0.368,""xRuns"":1.483,""xWicket"":0.006,""risk"":0.83,""control"":0.565}"
427,4,7,2,6,1,38,1,0,,TRUE,FALSE,,,,paddle_sweep,long_on,"{""phase"":""middle"",""score"":""57/1"",""crr"":7.77,""rrr"":7.66,""pressure"":0.366,""xRuns"":1.484,""xWicket"":0.051,""risk"":0.829,""control"":0.457}"
428,4,7,3,1,6,38,1,0,,TRUE,FALSE,,,,cut,square_leg_inside,"{""phase"":""middle"",""score"":""58/1"",""crr"":7.73,""rrr"":7.68,""pressure"":0.37,""xRuns"":1.326,""xWicket"":0.047,""risk"":0.638,""control"":0.474}"
429,4,7,4,6,1,38,0,0,,TRUE,FALSE,,,,cover_drive,short_leg,"{""phase"":""middle"",""score"":""58/1"",""crr"":7.57,""rrr"":7.78,""pressure"":0.373,""xRuns"":1.481,""xWicket"":0.051,""risk"":0.832,""control"":0.598}"
430,4,7,5,6,1,38,4,0,,TRUE,FALSE,,,,clip,straight_inside,"{""phase"":""middle"",""score"":""62/1"",""crr"":7.91,""rrr"":7.56,""pressure"":0.379,""xRuns"":1.479,""xWicket"":0.051,""risk"":0.985,""control"":0.492}"
431,4,7,6,6,1,38,4,0,,TRUE,FALSE,,,,pull,deep_cover,"{""phase"":""middle"",""score"":""66/1"",""crr"":8.25,""rrr"":7.33,""pressure"":0.375,""xRuns"":1.48,""xWicket"":0.051,""risk"":0.983,""control"":0.565}"
432,4,8,1,1,6,40,1,0,,TRUE,FALSE,,,,reverse_sweep,long_on,"{""phase"":""middle"",""score"":""67/1"",""crr"":8.2,""rrr"":7.35,""pressure"":0.371,""xRuns"":1.449,""xWicket"":0.036,""risk"":0.638,""control"":0.529}"
433,4,8,2,6,1,40,0,1,wide,FALSE,FALSE,,,,straight_drive,third_point,"{""phase"":""middle"",""score"":""68/1"",""crr"":8.33,""rrr"":7.27,""pressure"":0.375,""xRuns"":1.604,""xWicket"":0.006,""risk"":0.833,""control"":0.647}"
434,4,8,2,6,1,40,1,0,,TRUE,FALSE,,,,lofted,silly_point,"{""phase"":""middle"",""score"":""69/1"",""crr"":8.28,""rrr"":7.29,""pressure"":0.373,""xRuns"":1.605,""xWicket"":0.039,""risk"":0.832,""control"":0.513}"
435,4,8,3,1,6,40,1,0,,TRUE,FALSE,,,,flick,cover_inside,"{""phase"":""middle"",""score"":""70/1"",""crr"":8.24,""rrr"":7.3,""pressure"":0.376,""xRuns"":1.447,""xWicket"":0.036,""risk"":0.641,""control"":0.536}"
436,4,8,4,6,1,40,6,0,,TRUE,FALSE,,,,reverse_sweep,cover_point_inside,"{""phase"":""middle"",""score"":""76/1"",""crr"":8.77,""rrr"":6.88,""pressure"":0.379,""xRuns"":1.603,""xWicket"":0.04,""risk"":0.985,""control"":0.582}"
437,4,8,5,6,1,40,1,0,,TRUE,FALSE,,,,ramp,fine_leg_inside,"{""phase"":""middle"",""score"":""77/1"",""crr"":8.72,""rrr"":6.9,""pressure"":0.37,""xRuns"":1.606,""xWicket"":0.039,""risk"":0.831,""control"":0.594}"
438,4,8,6,1,6,40,2,0,,TRUE,FALSE,,,,paddle_sweep,deep_square_leg,"{""phase"":""middle"",""score"":""79/1"",""crr"":8.78,""rrr"":6.82,""pressure"":0.373,""xRuns"":1.448,""xWicket"":0.036,""risk"":0.639,""control"":0.624}"
439,4,9,1,6,1,37,1,0,,TRUE,FALSE,,,,square_cut,point_inside,"{""phase"":""middle"",""score"":""80/1"",""crr"":8.73,""rrr"":6.83,""pressure"":0.374,""xRuns"":1.652,""xWicket"":0.035,""risk"":0.833,""control"":0.682}"
440,4,9,2,1,6,37,0,0,,TRUE,FALSE,,,,straight_drive,long_on,"{""phase"":""middle"",""score"":""80/1"",""crr"":8.57,""rrr"":6.94,""pressure"":0.377,""xRuns"":1.494,""xWicket"":0.031,""risk"":0.641,""control"":0.678}"
441,4,9,3,1,6,37,1,0,,TRUE,FALSE,,,,square_cut,mid_on_inside,"{""phase"":""middle"",""score"":""81/1"",""crr"":8.53,""rrr"":6.95,""pressure"":0.383,""xRuns"":1.492,""xWicket"":0.032,""risk"":0.644,""control"":0.66}"
442,4,9,4,6,1,37,2,0,,TRUE,FALSE,,,,flick,long_on,"{""phase"":""middle"",""score"":""83/1"",""crr"":8.59,""rrr"":6.87,""pressure"":0.386,""xRuns"":1.647,""xWicket"":0.035,""risk"":0.838,""control"":0.577}"
443,4,9,5,6,1,37,3,0,,TRUE,FALSE,,,,scoop,straight_inside,"{""phase"":""middle"",""score"":""86/1"",""crr"":8.75,""rrr"":6.69,""pressure"":0.387,""xRuns"":1.647,""xWicket"":0.035,""risk"":0.838,""control"":0.526}"
444,4,9,6,1,6,37,0,1,wide,FALSE,FALSE,,,,ramp,long_on,"{""phase"":""middle"",""score"":""87/1"",""crr"":8.85,""rrr"":6.59,""pressure"":0.384,""xRuns"":1.491,""xWicket"":0.006,""risk"":0.644,""control"":0.579}"
445,4,9,6,1,6,37,0,0,,TRUE,FALSE,,,,straight_drive,short_leg,"{""phase"":""middle"",""score"":""87/1"",""crr"":8.7,""rrr"":6.7,""pressure"":0.381,""xRuns"":1.492,""xWicket"":0.032,""risk"":0.643,""control"":0.572}"
446,4,10,1,6,1,39,1,0,,TRUE,FALSE,,,,cut,long_on,"{""phase"":""middle"",""score"":""88/1"",""crr"":8.66,""rrr"":6.71,""pressure"":0.387,""xRuns"":1.666,""xWicket"":0.034,""risk"":0.838,""control"":0.671}"
447,4,10,2,1,6,39,0,1,wide,FALSE,FALSE,,,,hook,short_leg,"{""phase"":""middle"",""score"":""89/1"",""crr"":8.75,""rrr"":6.61,""pressure"":0.391,""xRuns"":1.507,""xWicket"":0.006,""risk"":0.647,""control"":0.639}"
448,4,10,2,1,6,39,4,0,,TRUE,FALSE,,,,flick,third_point,"{""phase"":""middle"",""score"":""93/1"",""crr"":9.0,""rrr"":6.31,""pressure"":0.388,""xRuns"":1.509,""xWicket"":0.03,""risk"":0.796,""control"":0.667}"
449,4,10,3,1,6,39,2,0,,TRUE,FALSE,,,,late_cut,long_on,"{""phase"":""middle"",""score"":""95/1"",""crr"":9.05,""rrr"":6.21,""pressure"":0.382,""xRuns"":1.511,""xWicket"":0.03,""risk"":0.643,""control"":0.659}"
450,4,10,4,1,6,39,1,0,,TRUE,FALSE,,,,glance,mid_on_area,"{""phase"":""middle"",""score"":""96/1"",""crr"":9.0,""rrr"":6.21,""pressure"":0.382,""xRuns"":1.511,""xWicket"":0.03,""risk"":0.643,""control"":0.604}"
451,4,10,5,6,1,39,4,0,,TRUE,FALSE,,,,lofted_drive,third_point,"{""phase"":""middle"",""score"":""100/1"",""crr"":9.23,""rrr"":5.89,""pressure"":0.385,""xRuns"":1.667,""xWicket"":0.034,""risk"":0.988,""control"":0.672}"
452,4,10,6,6,1,39,0,0,,TRUE,FALSE,,,,glance,silly_mid_wicket,"{""phase"":""middle"",""score"":""100/1"",""crr"":9.09,""rrr"":6.0,""pressure"":0.378,""xRuns"":1.67,""xWicket"":0.033,""risk"":0.834,""control"":0.546}"
453,4,11,1,1,6,42,4,0,,TRUE,FALSE,,,,upper_cut,fine_leg,"{""phase"":""middle"",""score"":""104/1"",""crr"":9.31,""rrr"":5.66,""pressure"":0.384,""xRuns"":1.558,""xWicket"":0.025,""risk"":0.794,""control"":0.603}"
454,4,11,2,1,6,42,4,0,,TRUE,FALSE,,,,on_drive,third_point,"{""phase"":""middle"",""score"":""108/1"",""crr"":9.53,""rrr"":5.31,""pressure"":0.378,""xRuns"":1.56,""xWicket"":0.025,""risk"":0.792,""control"":0.714}"
455,4,11,3,1,6,42,4,0,,TRUE,FALSE,,,,square_cut,long_on,"{""phase"":""middle"",""score"":""112/1"",""crr"":9.74,""rrr"":4.94,""pressure"":0.37,""xRuns"":1.564,""xWicket"":0.025,""risk"":0.788,""control"":0.698}"
456,4,11,4,1,6,42,1,0,,TRUE,FALSE,,,,cover_drive,long_on,"{""phase"":""middle"",""score"":""113/1"",""crr"":9.69,""rrr"":4.92,""pressure"":0.363,""xRuns"":1.567,""xWicket"":0.024,""risk"":0.635,""control"":0.713}"
457,4,11,5,6,1,42,0,0,,TRUE,FALSE,,,,upper_cut,short_leg,"{""phase"":""middle"",""score"":""113/1"",""crr"":9.55,""rrr"":5.02,""pressure"":0.365,""xRuns"":1.723,""xWicket"":0.028,""risk"":0.829,""control"":0.704}"
458,4,11,6,6,1,42,1,0,,TRUE,FALSE,,,,reverse_sweep,deep_square_leg,"{""phase"":""middle"",""score"":""114/1"",""crr"":9.5,""rrr"":5.0,""pressure"":0.371,""xRuns"":1.72,""xWicket"":0.028,""risk"":0.831,""control"":0.557}"
459,4,12,1,6,1,44,1,0,,TRUE,FALSE,,,,square_cut,deep_cover,"{""phase"":""middle"",""score"":""115/1"",""crr"":9.45,""rrr"":4.98,""pressure"":0.373,""xRuns"":1.462,""xWicket"":0.053,""risk"":0.832,""control"":0.602}"
460,4,12,2,1,6,44,1,0,,TRUE,FALSE,,,,hook,deep_square_leg,"{""phase"":""middle"",""score"":""116/1"",""crr"":9.41,""rrr"":4.96,""pressure"":0.375,""xRuns"":1.304,""xWicket"":0.049,""risk"":0.64,""control"":0.532}"
461,4,12,3,6,1,44,1,0,,TRUE,FALSE,,,,hook,long_off,"{""phase"":""middle"",""score"":""117/1"",""crr"":9.36,""rrr"":4.93,""pressure"":0.377,""xRuns"":1.461,""xWicket"":0.053,""risk"":0.834,""control"":0.578}"
462,4,12,4,1,6,44,0,0,,TRUE,FALSE,,,,pull,fine_leg,"{""phase"":""middle"",""score"":""117/1"",""crr"":9.24,""rrr"":5.05,""pressure"":0.379,""xRuns"":1.303,""xWicket"":0.05,""risk"":0.642,""control"":0.507}"
463,4,12,5,1,6,44,0,0,,TRUE,FALSE,,,,late_cut,short_leg,"{""phase"":""middle"",""score"":""117/1"",""crr"":9.12,""rrr"":5.16,""pressure"":0.386,""xRuns"":1.3,""xWicket"":0.05,""risk"":0.645,""control"":0.486}"
464,4,12,6,1,6,44,0,0,,TRUE,FALSE,,,,scoop,mid_on_inside,"{""phase"":""middle"",""score"":""117/1"",""crr"":9.0,""rrr"":5.29,""pressure"":0.392,""xRuns"":1.297,""xWicket"":0.05,""risk"":0.648,""control"":0.591}"
465,4,13,1,6,1,38,4,0,,TRUE,FALSE,,,,drive,fine_leg,"{""phase"":""middle"",""score"":""121/1"",""crr"":9.19,""rrr"":4.83,""pressure"":0.398,""xRuns"":1.471,""xWicket"":0.052,""risk"":0.993,""control"":0.489}"
466,4,13,2,6,1,38,1,0,,TRUE,FALSE,,,,reverse_sweep,square_leg_inside,"{""phase"":""middle"",""score"":""122/1"",""crr"":9.15,""rrr"":4.8,""pressure"":0.388,""xRuns"":1.475,""xWicket"":0.052,""risk"":0.839,""control"":0.528}"
467,4,13,3,1,6,38,2,0,,TRUE,FALSE,,,,glance,deep_extra_cover,"{""phase"":""middle"",""score"":""124/1"",""crr"":9.19,""rrr"":4.62,""pressure"":0.39,""xRuns"":1.317,""xWicket"":0.048,""risk"":0.647,""control"":0.54}"
468,4,13,4,1,6,38,0,0,,TRUE,FALSE,,,,upper_cut,silly_mid_on,"{""phase"":""middle"",""score"":""124/1"",""crr"":9.07,""rrr"":4.74,""pressure"":0.388,""xRuns"":1.318,""xWicket"":0.048,""risk"":0.646,""control"":0.501}"
469,4,13,5,1,6,38,0,2,bye,TRUE,FALSE,,,,square_cut,mid_on_area,"{""phase"":""middle"",""score"":""126/1"",""crr"":9.11,""rrr"":4.54,""pressure"":0.394,""xRuns"":1.316,""xWicket"":0.048,""risk"":0.649,""control"":0.489}"
470,4,13,6,1,6,38,1,0,,TRUE,FALSE,,,,upper_cut,mid_on_inside,"{""phase"":""middle"",""score"":""127/1"",""crr"":9.07,""rrr"":4.5,""pressure"":0.391,""xRuns"":1.317,""xWicket"":0.048,""risk"":0.647,""control"":0.545}"
471,4,14,1,1,6,40,0,0,,TRUE,FALSE,,,,paddle_sweep,cover_inside,"{""phase"":""middle"",""score"":""127/1"",""crr"":8.96,""rrr"":4.63,""pressure"":0.393,""xRuns"":1.44,""xWicket"":0.037,""risk"":0.648,""control"":0.617}"
472,4,14,2,1,6,40,0,0,,TRUE,FALSE,,,,sweep,square_leg_inside,"{""phase"":""middle"",""score"":""127/1"",""crr"":8.86,""rrr"":4.76,""pressure"":0.399,""xRuns"":1.437,""xWicket"":0.037,""risk"":0.651,""control"":0.629}"
473,4,14,3,1,6,40,4,0,,TRUE,FALSE,,,,ramp,silly_mid_on,"{""phase"":""middle"",""score"":""131/1"",""crr"":9.03,""rrr"":4.18,""pressure"":0.406,""xRuns"":1.434,""xWicket"":0.037,""risk"":0.804,""control"":0.593}"
474,4,14,4,1,6,40,4,0,,TRUE,FALSE,,,,late_cut,deep_cover,"{""phase"":""middle"",""score"":""135/1"",""crr"":9.2,""rrr"":3.56,""pressure"":0.392,""xRuns"":1.44,""xWicket"":0.037,""risk"":0.798,""control"":0.608}"
475,4,14,5,1,6,40,0,0,,TRUE,FALSE,,,,defence,mid_on_area,"{""phase"":""middle"",""score"":""135/1"",""crr"":9.1,""rrr"":3.68,""pressure"":0.377,""xRuns"":1.446,""xWicket"":0.036,""risk"":0.641,""control"":0.591}"
476,4,14,6,1,6,40,2,0,,TRUE,FALSE,,,,pull,square_leg_inside,"{""phase"":""middle"",""score"":""137/1"",""crr"":9.13,""rrr"":3.4,""pressure"":0.383,""xRuns"":1.444,""xWicket"":0.036,""risk"":0.644,""control"":0.587}"
477,4,15,1,6,1,37,4,0,,TRUE,FALSE,,,,ramp,fine_leg,"{""phase"":""death"",""score"":""141/1"",""crr"":9.3,""rrr"":2.69,""pressure"":0.378,""xRuns"":1.651,""xWicket"":0.053,""risk"":0.984,""control"":0.574}"
478,4,15,2,6,1,37,0,0,,TRUE,FALSE,,,,on_drive,deep_extra_cover,"{""phase"":""death"",""score"":""141/1"",""crr"":9.2,""rrr"":2.79,""pressure"":0.361,""xRuns"":1.658,""xWicket"":0.052,""risk"":0.827,""control"":0.583}"
479,4,15,3,6,1,37,4,0,,TRUE,FALSE,,,,slog,fine_leg_inside,"{""phase"":""death"",""score"":""145/1"",""crr"":9.35,""rrr"":2.0,""pressure"":0.366,""xRuns"":1.656,""xWicket"":0.052,""risk"":0.979,""control"":0.66}"
480,4,15,4,6,1,37,1,0,,TRUE,FALSE,,,,ramp,cover_point_inside,"{""phase"":""death"",""score"":""146/1"",""crr"":9.32,""rrr"":1.85,""pressure"":0.347,""xRuns"":1.664,""xWicket"":0.052,""risk"":0.82,""control"":0.571}"
481,4,15,5,1,6,37,2,0,,TRUE,FALSE,,,,pull,silly_point,"{""phase"":""death"",""score"":""148/1"",""crr"":9.35,""rrr"":1.44,""pressure"":0.345,""xRuns"":1.508,""xWicket"":0.048,""risk"":0.627,""control"":0.641}"
482,4,15,6,1,6,37,0,0,,TRUE,FALSE,,,,lofted_drive,deep_extra_cover,"{""phase"":""death"",""score"":""148/1"",""crr"":9.25,""rrr"":1.5,""pressure"":0.336,""xRuns"":1.511,""xWicket"":0.048,""risk"":0.623,""control"":0.547}"
483,4,16,1,6,1,37,1,0,,TRUE,FALSE,,,,cover_drive,silly_mid_on,"{""phase"":""death"",""score"":""149/1"",""crr"":9.22,""rrr"":1.3,""pressure"":0.341,""xRuns"":1.666,""xWicket"":0.051,""risk"":0.818,""control"":0.551}"
484,4,16,2,1,6,37,1,0,,TRUE,FALSE,,,,upper_cut,square_leg_inside,"{""phase"":""death"",""score"":""150/1"",""crr"":9.18,""rrr"":1.09,""pressure"":0.338,""xRuns"":1.51,""xWicket"":0.048,""risk"":0.624,""control"":0.608}"
485,4,16,3,6,1,37,4,0,,TRUE,FALSE,,,,upper_cut,silly_point,"{""phase"":""death"",""score"":""154/1"",""crr"":9.33,""rrr"":0.0,""pressure"":0.335,""xRuns"":1.669,""xWicket"":0.051,""risk"":0.965,""control"":0.611}"
486,5,0,1,60,46,7,4,0,,TRUE,FALSE,,,,drive,cover_point_inside,"{""phase"":""powerplay"",""score"":""4/0"",""crr"":24.0,""rrr"":"""",""pressure"":0.0,""xRuns"":1.359,""xWicket"":0.034,""risk"":0.571,""control"":0.545}"
487,5,0,2,60,46,7,0,2,leg_bye,TRUE,FALSE,,,,lofted_drive,cover_inside,"{""phase"":""powerplay"",""score"":""6/0"",""crr"":18.0,""rrr"":"""",""pressure"":0.003,""xRuns"":1.358,""xWicket"":0.034,""risk"":0.423,""control"":0.521}"
488,5,0,3,60,46,7,0,0,,TRUE,FALSE,,,,hook,fine_leg,"{""phase"":""powerplay"",""score"":""6/0"",""crr"":12.0,""rrr"":"""",""pressure"":0.006,""xRuns"":1.357,""xWicket"":0.034,""risk"":0.424,""control"":0.454}"
489,5,0,4,60,46,7,6,0,,TRUE,FALSE,,,,on_drive,long_off,"{""phase"":""powerplay"",""score"":""12/0"",""crr"":18.0,""rrr"":"""",""pressure"":0.009,""xRuns"":1.356,""xWicket"":0.034,""risk"":0.575,""control"":0.45}"
490,5,0,5,60,46,7,1,0,,TRUE,FALSE,,,,clip,mid_on_inside,"{""phase"":""powerplay"",""score"":""13/0"",""crr"":15.6,""rrr"":"""",""pressure"":0.011,""xRuns"":1.355,""xWicket"":0.034,""risk"":0.426,""control"":0.471}"
491,5,0,6,46,60,7,1,0,,TRUE,FALSE,,,,slog,cover_point_inside,"{""phase"":""powerplay"",""score"":""14/0"",""crr"":14.0,""rrr"":"""",""pressure"":0.014,""xRuns"":1.356,""xWicket"":0.035,""risk"":0.471,""control"":0.528}"
492,5,1,1,46,60,9,1,0,,TRUE,FALSE,,,,reverse_sweep,straight_inside,"{""phase"":""powerplay"",""score"":""15/0"",""crr"":12.86,""rrr"":"""",""pressure"":0.017,""xRuns"":1.393,""xWicket"":0.031,""risk"":0.472,""control"":0.466}"
493,5,1,2,60,46,9,1,0,,TRUE,FALSE,,,,pull,square_leg_inside,"{""phase"":""powerplay"",""score"":""16/0"",""crr"":12.0,""rrr"":"""",""pressure"":0.02,""xRuns"":1.389,""xWicket"":0.031,""risk"":0.43,""control"":0.525}"
494,5,1,3,46,60,9,1,0,,TRUE,FALSE,,,,ramp,cover_point_inside,"{""phase"":""powerplay"",""score"":""17/0"",""crr"":11.33,""rrr"":"""",""pressure"":0.023,""xRuns"":1.39,""xWicket"":0.032,""risk"":0.475,""control"":0.427}"
495,5,1,4,60,46,9,1,0,,TRUE,FALSE,,,,drive,cover_point_inside,"{""phase"":""powerplay"",""score"":""18/0"",""crr"":10.8,""rrr"":"""",""pressure"":0.026,""xRuns"":1.387,""xWicket"":0.031,""risk"":0.433,""control"":0.505}"
496,5,1,5,46,60,9,1,0,,TRUE,FALSE,,,,cut,cover_inside,"{""phase"":""powerplay"",""score"":""19/0"",""crr"":10.36,""rrr"":"""",""pressure"":0.028,""xRuns"":1.388,""xWicket"":0.032,""risk"":0.477,""control"":0.485}"
497,5,1,6,60,46,9,1,0,,TRUE,FALSE,,,,clip,long_on,"{""phase"":""powerplay"",""score"":""20/0"",""crr"":10.0,""rrr"":"""",""pressure"":0.031,""xRuns"":1.384,""xWicket"":0.032,""risk"":0.435,""control"":0.443}"
498,5,2,1,60,46,14,0,0,,TRUE,FALSE,,,,paddle_sweep,silly_mid_on,"{""phase"":""powerplay"",""score"":""20/0"",""crr"":9.23,""rrr"":"""",""pressure"":0.034,""xRuns"":1.383,""xWicket"":0.032,""risk"":0.437,""control"":0.57}"
499,5,2,2,60,46,14,4,0,,TRUE,FALSE,,,,glance,fine_leg,"{""phase"":""powerplay"",""score"":""24/0"",""crr"":10.29,""rrr"":"""",""pressure"":0.037,""xRuns"":1.382,""xWicket"":0.032,""risk"":0.588,""control"":0.576}"
500,5,2,3,60,46,14,1,0,,TRUE,FALSE,,,,drive,silly_mid_on,"{""phase"":""powerplay"",""score"":""25/0"",""crr"":10.0,""rrr"":"""",""pressure"":0.04,""xRuns"":1.381,""xWicket"":0.032,""risk"":0.439,""control"":0.45}"
501,5,2,4,46,60,14,1,0,,TRUE,FALSE,,,,on_drive,point_inside,"{""phase"":""powerplay"",""score"":""26/0"",""crr"":9.75,""rrr"":"""",""pressure"":0.043,""xRuns"":1.382,""xWicket"":0.033,""risk"":0.484,""control"":0.453}"
502,5,2,5,60,46,14,1,0,,TRUE,FALSE,,,,pull,straight_inside,"{""phase"":""powerplay"",""score"":""27/0"",""crr"":9.53,""rrr"":"""",""pressure"":0.045,""xRuns"":1.379,""xWicket"":0.032,""risk"":0.442,""control"":0.555}"
503,5,2,6,46,60,14,1,0,,TRUE,FALSE,,,,on_drive,point_inside,"{""phase"":""powerplay"",""score"":""28/0"",""crr"":9.33,""rrr"":"""",""pressure"":0.048,""xRuns"":1.38,""xWicket"":0.033,""risk"":0.486,""control"":0.457}"
504,5,3,1,46,60,8,4,0,,TRUE,FALSE,,,,square_cut,silly_mid_on,"{""phase"":""powerplay"",""score"":""32/0"",""crr"":10.11,""rrr"":"""",""pressure"":0.051,""xRuns"":1.435,""xWicket"":0.028,""risk"":0.637,""control"":0.573}"
505,5,3,2,46,60,8,6,0,,TRUE,FALSE,,,,square_cut,cover_point_inside,"{""phase"":""powerplay"",""score"":""38/0"",""crr"":11.4,""rrr"":"""",""pressure"":0.054,""xRuns"":1.434,""xWicket"":0.028,""risk"":0.639,""control"":0.448}"
506,5,3,3,46,60,8,0,0,,TRUE,FALSE,,,,hook,fine_leg,"{""phase"":""powerplay"",""score"":""38/0"",""crr"":10.86,""rrr"":"""",""pressure"":0.057,""xRuns"":1.433,""xWicket"":0.028,""risk"":0.49,""control"":0.53}"
507,5,3,4,46,60,8,4,0,,TRUE,FALSE,,,,late_cut,silly_mid_on,"{""phase"":""powerplay"",""score"":""42/0"",""crr"":11.45,""rrr"":"""",""pressure"":0.059,""xRuns"":1.432,""xWicket"":0.028,""risk"":0.641,""control"":0.431}"
